year,rating,country_clean,iso3,country_name,CC.EST,GE.EST,RQ.EST,RL.EST,NY.GDP.MKTP.KD.ZG,BN.CAB.XOKA.GD.ZS,NE.TRD.GNFS.ZS,GGSB_NPGDP,GGXWDG_NGDP,PCPI,REER_IX_RY2010_ACW_RCPI
2014,A+,Slovakia,SVK,Slovak Republic,0.121957376599312,0.793422877788544,0.885451793670654,0.485068291425705,2.70795151449488,1.77620820872981,176.756316098132,-2.524,53.392,100.336,101.366306896316
2015,A+,Slovakia,SVK,Slovak Republic,0.109913036227226,0.736977159976959,0.772586047649384,0.466484010219574,5.17687909722133,-2.05103816352739,179.42602289503,-2.761,51.599,100.003,97.5964475520848
2016,A+,Slovakia,SVK,Slovak Republic,0.152081429958344,0.793482840061188,0.876968383789062,0.597048819065094,1.94781841524558,-1.41742583384371,182.757379596201,-2.228,52.136,99.532,98.2501463145855
2017,A+,Slovakia,SVK,Slovak Republic,0.0974162742495537,0.666439116001129,0.812015295028687,0.513248085975647,2.87473327453695,-1.71807692688753,186.644687399549,-0.751,51.382,100.918,98.4251128124874
2018,A+,Slovakia,SVK,Slovak Republic,0.230296522378922,0.581321477890015,0.798312306404114,0.472869634628296,4.06211981896483,-1.59262375291933,188.732964699496,-1.357,49.27,103.473,100.593209789489
2019,A+,Slovakia,SVK,Slovak Republic,0.187729358673096,0.54965877532959,0.997581124305725,0.500033497810364,2.27589910019393,-3.51259174873162,183.722608631236,-1.431,48.01,106.34,100.819785731587
2020,A,Slovakia,SVK,Slovak Republic,0.415226489305496,0.502145826816559,0.774733364582062,0.655498802661896,-2.58551241733207,-0.437071238574067,167.534173320366,-2.33,58.408,108.481,103.143651191201
2021,A,Slovakia,SVK,Slovak Republic,0.210813537240028,0.490655839443207,0.866957545280457,0.678475677967072,5.6558588065555,-4.79283646505897,181.97948448512,-2.478,60.183,111.545,103.722557953137
2022,A,Slovakia,SVK,Slovak Republic,0.213295862078667,0.378134667873383,0.850252985954285,0.620998740196228,0.544591632137454,-9.60893340616344,204.056318531151,-0.526,57.702,125.073,106.326501679607
2023,A-,Slovakia,SVK,Slovak Republic,0.292565286159515,0.229512304067612,0.601919114589691,0.603365182876587,2.11263633214959,-3.01849841620298,181.39087235645,-3.544,55.636,138.784,113.289542102065
2024,A-,Slovakia,SVK,,,,,,,,,-4.727,57.233,143.161,113.874783686319
2025,A-,Slovakia,SVK,,,,,,,,,-4.127,59.575,149.194,116.375631133957
2012,A-,Slovenia,SVN,Slovenia,0.832158982753754,1.018315076828,0.625475347042084,1.00906705856323,-2.91553782040462,1.40334115378876,143.656448572975,-1.964,54.074,98.585,
2013,BBB+,Slovenia,SVN,Slovenia,0.722197890281677,1.00098669528961,0.624960362911224,0.994512796401978,-0.823776417691676,3.5165074819789,145.168789432403,-7.765,70.836,100.329,
2014,BBB+,Slovenia,SVN,Slovenia,0.721584439277649,0.996188342571259,0.657770276069641,0.999711990356445,2.76283327639742,5.32786784003453,146.471705096746,-2.254,81.133,100.529,
2015,BBB+,Slovenia,SVN,Slovenia,0.737131714820862,0.936799585819244,0.609880983829498,0.945756256580353,2.39330621338168,4.11844607611057,147.218367714503,-1.102,83.418,100.001,
2016,A-,Slovenia,SVN,Slovenia,0.784757494926453,1.08712339401245,0.627829551696777,1.05059957504272,3.03441486663654,5.29223433710434,148.238448080388,-0.968,79.43,99.946,
2017,A-,Slovenia,SVN,Slovenia,0.776858031749725,1.12923729419708,0.564625978469849,0.993279337882996,5.17440215579958,6.82058845826205,158.70213584467,-0.389,74.89,101.374,
2018,A-,Slovenia,SVN,Slovenia,0.835979223251343,1.08223867416382,0.642297327518463,1.02447843551636,4.37908347331195,6.52066143026875,162.613493975851,-0.086,71.007,103.137,
2019,A,Slovenia,SVN,Slovenia,0.888419628143311,1.04178440570831,0.997022330760956,1.08500075340271,3.50525332381912,6.45290585431634,160.044275685249,-0.778,66.02,104.818,
2020,A,Slovenia,SVN,Slovenia,0.777402997016907,1.121173620224,0.91221022605896,1.03954863548279,-4.08500094942896,7.67395367082141,147.549008584942,-5.951,80.17,104.761,
2021,A,Slovenia,SVN,Slovenia,0.692999660968781,1.13730704784393,0.822128713130951,1.00168013572693,8.41686457725321,3.36779729636638,161.788727511439,-5.891,74.818,106.769,
2022,A,Slovenia,SVN,Slovenia,0.767268538475037,1.06853556632996,0.694944024085999,0.970905184745789,2.66850555542486,-1.03068913156479,186.647076274632,-3.157,72.773,116.201,
2023,A,Slovenia,SVN,Slovenia,0.776647090911865,1.03929400444031,0.731421768665314,1.03880786895752,2.3758326648385,4.46558757096218,160.1596693009,-2.061,68.289,124.854,
2024,A,Slovenia,SVN,,,,,,,,,-1.989,66.592,127.308,
2025,A,Slovenia,SVN,,,,,,,,,-2.094,66.563,130.463,
2012,BBB+,South Africa,ZAF,South Africa,-0.184170603752136,0.170115306973457,0.398661673069,0.0844441577792168,2.39623238465745,-4.68373643403846,55.5826171933345,-4.014,37.408,54.375,92.4335927517327
2013,BBB,South Africa,ZAF,South Africa,-0.138074696063995,0.30602103471756,0.380482465028763,0.135300785303116,2.48546800826588,-5.33837274756909,58.875027630051,-4.028,40.356,57.5,82.1130734779581
2014,BBB,South Africa,ZAF,South Africa,-0.125287011265755,0.165043815970421,0.230833724141121,0.155199274420738,1.41382645223793,-4.81243259488481,59.4995740550593,-3.976,43.253,61.017,77.1037970872267
2015,BBB-,South Africa,ZAF,South Africa,-0.0708397477865219,0.0873290970921516,0.208593904972076,0.0157780386507511,1.32186223678229,-4.31028688643788,56.7266761447156,-4.163,45.195,63.817,75.2344121629492
2016,BBB-,South Africa,ZAF,South Africa,0.0170262884348631,0.101402580738068,0.119783155620098,0.0435598641633987,0.664552307858116,-2.63361451678798,55.8612575048782,-3.682,47.134,67.85,70.6876744058266
2017,BB+,South Africa,ZAF,South Africa,-0.12777316570282,0.0707959234714508,0.13887757062912,-0.15624788403511,1.15794695181735,-2.37436753188649,53.5359318293741,-4.09,48.588,71.442,79.6628890389771
2018,BB+,South Africa,ZAF,South Africa,-0.136797428131104,0.103647440671921,-0.0407781675457954,-0.22182808816433,1.55678384721676,-3.00051939426577,54.4855451276341,-4.005,51.536,74.725,80.8374623014803
2019,BB+,South Africa,ZAF,South Africa,-0.0312809906899929,0.127971157431602,0.00850539095699787,-0.188336730003357,0.25993557687633,-2.61999067483039,53.8979964081406,-5.443,56.101,77.8,78.2655712979178
2020,BB-,South Africa,ZAF,South Africa,-0.0594757050275803,0.0465345233678818,0.0204948224127293,-0.243993982672691,-6.1689177146757,2.00352275153333,50.7596590804177,-6.569,68.927,80.358,71.0636010221106
2021,BB-,South Africa,ZAF,South Africa,-0.0341691114008427,-0.0701303705573082,-0.0907086357474327,0.0649796947836876,4.85864865060148,3.77241369345008,56.1647136277546,-4.159,68.819,84.017,77.6754679733321
2022,BB-,South Africa,ZAF,South Africa,-0.33009460568428,-0.109027646481991,-0.185125753283501,0.0407747849822044,2.05813661692193,-0.29618259812743,64.94713440234,-4.024,70.715,89.783,76.1224948477029
2023,BB-,South Africa,ZAF,South Africa,-0.284670442342758,-0.256946682929993,-0.223697945475578,0.0862350836396217,0.80610455095804,-1.10356312207881,65.6798759740707,-5.657,73.22,95.083,69.8481085125154
2024,BB-,South Africa,ZAF,,,,,,,,,-5.717,75.965,99.292,72.6011770772778
2025,BB-,South Africa,ZAF,,,,,,,,,-5.78,77.341,102.627,73.8428714486357
2012,BBB,Spain,ESP,Spain,1.17040634155273,1.05716216564178,0.947154939174652,1.03779828548431,-2.86511368637748,0.125923054524352,60.5540346961864,-3.945,89.56,99.306,97.9711944524005
2013,BBB,Spain,ESP,Spain,0.926990270614624,1.16768598556519,0.932680726051331,1.02537167072296,-1.42732224757626,2.07791536141213,61.6687726441327,-2.852,100.0,100.825,99.7564270343493
2014,BBB+,Spain,ESP,Spain,0.689240038394928,1.1732976436615,0.746454060077667,0.966455936431885,1.52048593647231,1.73595007328569,63.39926213895,-2.06,104.418,100.633,99.2501484386374
2015,BBB+,Spain,ESP,Spain,0.630986750125885,1.15725028514862,0.791497886180878,0.886066854000092,4.06086672473866,2.03697429462383,63.5820412248232,-2.552,102.442,100.0,93.8705175023842
2016,BBB+,Spain,ESP,Spain,0.569826066493988,1.0948657989502,0.99648380279541,0.965352892875671,2.91515598595787,3.15808866042231,63.1886778507294,-2.81,101.967,99.663,94.6664479594087
2017,BBB+,Spain,ESP,Spain,0.510279893875122,1.00125849246979,0.930761218070984,1.02435386180878,2.89604207865007,2.82857699785742,66.167446137857,-2.886,101.144,101.693,95.9647436111064
2018,A-,Spain,ESP,Spain,0.612778782844543,0.969246029853821,0.93815416097641,0.978094100952148,2.39541124478878,1.86142647160726,67.0094103982921,-2.899,99.718,103.458,97.8563024476658
2019,A-,Spain,ESP,Spain,0.666394531726837,0.968808770179749,1.037264585495,0.990192174911499,1.96117850841711,2.11978917805626,66.3662250440692,-4.383,97.579,104.264,95.9345542100774
2020,A-,Spain,ESP,Spain,0.711801946163177,0.853928565979004,0.755449116230011,0.860964477062225,-10.9400706350371,0.819280213926566,59.4461280147076,-3.984,119.179,103.913,96.3593630199404
2021,A-,Spain,ESP,Spain,0.715437471866608,0.907896876335144,0.797288954257965,0.843258261680603,6.68314420473001,0.765004613238448,66.524588943191,-4.218,115.594,107.038,97.2773972158728
2022,A-,Spain,ESP,Spain,0.685416162014008,0.920230388641357,0.797074437141418,0.799167692661285,6.37031712129601,0.379418337465124,78.4657338703054,-4.958,109.226,115.947,96.28594294133
2023,A-,Spain,ESP,Spain,0.629368722438812,0.752065539360046,0.693764328956604,0.822885692119598,2.46085796805582,2.73246084042226,71.7976366055733,-3.618,105.074,119.889,96.6629797124459
2024,A-,Spain,ESP,,,,,,,,,-3.094,101.648,123.327,97.2588958472511
2025,A-,Spain,ESP,,,,,,,,,-3.084,100.403,126.236,98.9755925765081
2012,BB-,Sri Lanka,LKA,Sri Lanka,-0.241880506277084,-0.204318970441818,-0.125741094350815,-0.114084355533123,8.63218137662685,-5.69099818625964,,,67.504,75.05,
2013,BB-,Sri Lanka,LKA,Sri Lanka,-0.220972463488579,-0.166648373007774,-0.166235014796257,-0.265521496534348,4.05174633027869,-3.3004682319038,,,69.457,80.217,
2014,BB-,Sri Lanka,LKA,Sri Lanka,-0.345357030630112,0.0687629878520966,-0.108953259885311,-0.14915905892849,6.3779788972687,-2.40840557987842,,,69.561,82.45,
2015,BB-,Sri Lanka,LKA,Sri Lanka,-0.376923084259033,-0.00596386613324285,-0.0587588995695114,0.0323726981878281,4.20595547449241,-2.21267766202146,46.9179708088816,,76.334,84.283,
2016,B+,Sri Lanka,LKA,Sri Lanka,-0.336210399866104,-0.0275178775191307,-0.123026698827744,0.107386812567711,5.05362488994436,-1.9799949250478,46.4715370252187,,75.0,87.642,
2017,B+,Sri Lanka,LKA,Sri Lanka,-0.489904671907425,-0.174112945795059,-0.162278667092323,0.0275164842605591,6.46068127065753,-2.44676435306533,47.1404098004644,,72.26,93.408,
2018,B,Sri Lanka,LKA,Sri Lanka,-0.352846652269363,-0.25662025809288,-0.217681854963303,-0.000145817248267122,2.31008425545845,-2.96352841915778,49.8093967521361,,83.585,97.4,
2019,B,Sri Lanka,LKA,Sri Lanka,-0.303988814353943,-0.12496567517519,-0.232445597648621,0.0398785844445229,-0.220483886831275,-2.07126631371234,49.42552388546,,82.594,101.592,
2020,CCC,Sri Lanka,LKA,Sri Lanka,-0.330326974391937,-0.079082652926445,-0.225914791226387,-0.0058447914198041,-4.62451503749502,-1.40761494671391,37.089118857292,,96.881,106.233,
2021,CC,Sri Lanka,LKA,Sri Lanka,-0.356694370508194,-0.115272410213947,-0.389435440301895,0.0169121492654085,4.2074764951157,-3.70866603778748,41.2288463291999,,102.669,112.558,
2022,RD,Sri Lanka,LKA,Sri Lanka,-0.383232533931732,-0.391961753368378,-0.65364283323288,-0.0580026134848595,-7.34919301306745,-1.95359411175867,46.6826080196819,,115.942,163.45,
2023,RD,Sri Lanka,LKA,Sri Lanka,-0.383976995944977,-0.25227889418602,-0.507761836051941,-0.0906768143177032,-2.3298481898334,1.71904084626906,43.5362302960951,,110.376,191.833,
2024,CCC+,Sri Lanka,LKA,,,,,,,,,,100.84,194.217,
2025,CCC+,Sri Lanka,LKA,,,,,,,,,,,,
2012,BB-,Suriname,SUR,Suriname,-0.340788125991821,-0.0128803355619311,-0.476160943508148,-0.0615747198462486,2.69034974668847,3.26046699609317,,-2.731,20.096,58.945,
2013,BB-,Suriname,SUR,Suriname,-0.282394766807556,-0.0179268103092909,-0.446002990007401,-0.049031350761652,2.9334416518612,-3.80907333945481,,-4.38,27.902,60.075,
2014,BB-,Suriname,SUR,Suriname,-0.44972950220108,-0.177615508437157,-0.634206414222717,-0.136155605316162,0.255503031645475,-7.94454297839104,,-5.586,25.208,62.108,
2015,BB-,Suriname,SUR,Suriname,-0.271172434091568,-0.379115045070648,-0.631722152233124,-0.215757578611374,-3.41304268067621,-15.3413674981336,,-7.48,41.175,66.391,
2016,B+,Suriname,SUR,Suriname,-0.335388898849487,-0.372116714715958,-0.642956674098969,-0.174602553248405,-4.91166050905851,-4.83755000193211,,-8.013,75.395,103.238,
2017,B-,Suriname,SUR,Suriname,-0.20520231127739,-0.648720562458038,-0.55706250667572,-0.171837165951729,1.56603782534897,1.92551128292716,,-6.017,73.029,125.975,
2018,B-,Suriname,SUR,Suriname,-0.240344256162643,-0.686521708965302,-0.668974459171295,-0.0878103971481323,4.94827108468886,-2.97065426623084,,-5.023,68.627,134.717,
2019,B-,Suriname,SUR,Suriname,-0.41992861032486,-0.627012372016907,-0.701412081718445,-0.0834658518433571,1.16758977233877,-11.1616172949162,,-21.484,84.027,140.633,
2020,C,Suriname,SUR,Suriname,-0.460734039545059,-0.578813970088959,-0.795015275478363,-0.13208894431591,-15.9751917148622,8.92387981171874,,-10.723,146.436,189.7,
2021,RD,Suriname,SUR,Suriname,-0.418558269739151,-0.68069314956665,-0.721502065658569,-0.126213639974594,-2.43538583612838,5.66881725385778,,-5.779,115.824,301.85,
2022,RD,Suriname,SUR,Suriname,-0.404953330755234,-0.944707155227661,-0.789872884750366,-0.128307819366455,2.40622235601218,2.01288430178227,,-2.979,116.944,460.164,
2023,RD,Suriname,SUR,Suriname,-0.404351592063904,-0.967238128185272,-0.728055536746979,-0.0622574500739574,2.41659223498058,4.26520868238707,,0.337,98.234,697.529,
2024,RD,Suriname,SUR,,,,,,,,,1.143,87.29,810.683,
2025,RD,Suriname,SUR,,,,,,,,,1.138,89.079,883.317,
2012,AAA,Sweden,SWE,Sweden,2.27712059020996,1.91103565692902,1.90003883838654,1.92827761173248,-0.414397702454409,5.53304332576063,85.2980605424359,-0.379,37.993,98.659,105.122100374641
2013,AAA,Sweden,SWE,Sweden,2.239426612854,1.78899824619293,1.8954666852951,1.95059812068939,1.13766671801426,4.70549381033489,81.6402521329964,-0.639,40.777,99.095,106.441345336706
2014,AAA,Sweden,SWE,Sweden,2.11085391044617,1.68137550354004,1.8051632642746,1.97514510154724,2.29577238758284,3.44736840993781,83.8229810483527,-0.862,45.686,99.302,100.783767294356
2015,AAA,Sweden,SWE,Sweden,2.14546346664429,1.6848486661911,1.80380487442017,1.99032938480377,4.38824673608589,2.71694586220694,84.1730765958171,-0.752,44.465,100.0,93.2430533303267
2016,AAA,Sweden,SWE,Sweden,2.10577654838562,1.66307485103607,1.84277331829071,1.95228481292725,2.13117914731151,2.01094417852559,83.4519478574149,0.421,42.883,101.14,93.9402176558482
2017,AAA,Sweden,SWE,Sweden,2.09996318817139,1.67575168609619,1.79004573822021,1.81969857215881,1.88282184966646,2.18976179161859,86.0693088740521,0.98,41.629,103.029,93.1232416448231
2018,AAA,Sweden,SWE,Sweden,2.10963678359985,1.67109441757202,1.82550489902496,1.78407502174377,1.7702553546772,2.08249358421542,90.4087142361701,0.517,39.93,105.125,89.2644311754186
2019,AAA,Sweden,SWE,Sweden,2.09194946289062,1.67401242256165,1.79326152801514,1.79216158390045,2.60823012869524,5.18672004700676,92.7511390290561,0.322,35.78,106.935,85.7052264719504
2020,AAA,Sweden,SWE,Sweden,2.09451055526733,1.6700267791748,1.67861640453339,1.76741015911102,-1.93379704032216,5.60615176450581,84.4745958141618,-2.532,40.204,107.642,87.7141647660904
2021,AAA,Sweden,SWE,Sweden,2.09849810600281,1.61025524139404,1.74532163143158,1.69935715198517,5.2258643028773,6.21975179261631,91.1102374413042,-0.992,37.005,110.496,90.2754154165359
2022,AAA,Sweden,SWE,Sweden,2.06152534484863,1.5724048614502,1.68157696723938,1.68850898742676,1.25543620445816,4.01173158164649,107.111751826512,0.613,33.911,119.399,84.906446888735
2023,AAA,Sweden,SWE,Sweden,2.0282461643219,1.60138332843781,1.71801710128784,1.60402345657349,-0.204061304891439,5.81082632169192,107.619709443974,-0.183,31.814,126.454,83.4479144173166
2024,AAA,Sweden,SWE,,,,,,,,,-0.66,32.989,128.988,84.5514218300539
2025,AAA,Sweden,SWE,,,,,,,,,-0.589,34.163,131.963,87.1959988892359
2012,AAA,Switzerland,CHE,Switzerland,2.13839817047119,1.88282430171967,1.65106618404388,1.81180202960968,1.17925385250513,9.420174912337,126.453860464505,0.344,42.57,101.146,105.340674647131
2013,AAA,Switzerland,CHE,Switzerland,2.12489438056946,1.81637847423553,1.61979234218597,1.79604589939117,1.79214400716117,10.2777052188642,133.693708414477,-0.368,41.945,100.927,103.618216533994
2014,AAA,Switzerland,CHE,Switzerland,2.1475772857666,2.10431861877441,1.80034029483795,1.99025726318359,2.34988141500179,7.45768731974455,120.213423375239,-0.244,42.069,100.915,104.256051166447
2015,AAA,Switzerland,CHE,Switzerland,2.09474182128906,1.96745336055756,1.72945630550385,1.90928101539612,1.64462750849488,9.19252436695628,117.138482218872,0.531,42.16,99.763,110.477761973346
2016,AAA,Switzerland,CHE,Switzerland,1.94298648834229,1.97178089618683,1.90037965774536,1.90616285800934,2.06868969039562,7.22909989028111,123.565924513577,0.222,40.934,99.33,108.157140391558
2017,AAA,Switzerland,CHE,Switzerland,1.94518792629242,2.01780319213867,1.8755749464035,1.88867199420929,1.36279965488859,5.31739432808418,123.621807602301,1.126,41.753,99.861,106.098510903683
2018,AAA,Switzerland,CHE,Switzerland,1.96969377994537,1.99707686901093,1.7912358045578,1.88756000995636,2.86044579439036,6.11910384279992,124.428504325808,1.049,39.785,100.795,103.226714096377
2019,AAA,Switzerland,CHE,Switzerland,1.94492661952972,1.91622769832611,1.65198791027069,1.86265933513641,1.14198218965691,4.10788534673467,124.127612180467,1.198,39.636,101.161,104.182110645949
2020,AAA,Switzerland,CHE,Switzerland,2.04542946815491,1.97202301025391,1.58489263057709,1.77689027786255,-2.14173712008038,0.447364685859183,121.785977998371,-2.345,43.2,100.428,108.178607067102
2021,AAA,Switzerland,CHE,Switzerland,1.95883810520172,1.99079787731171,1.72331547737122,1.76798534393311,5.55962020605844,7.67153133241718,130.016261288489,-0.152,40.981,101.014,105.51418506098
2022,AAA,Switzerland,CHE,Switzerland,2.00936198234558,2.04943490028381,1.62011301517487,1.75118839740753,3.04406102969423,9.28321179956918,138.500698753519,1.039,37.192,103.877,105.896511108164
2023,AAA,Switzerland,CHE,Switzerland,2.02199912071228,2.13492703437805,1.72938001155853,1.76172566413879,0.683328174376044,5.89976590203143,135.32000224909,0.105,38.682,106.095,109.305776993532
2024,AAA,Switzerland,CHE,,,,,,,,,0.619,37.521,107.219,110.832694298551
2025,AAA,Switzerland,CHE,,,,,,,,,0.337,36.878,107.371,112.380915119939
2012,A+,Taiwan,TWN,,,,,,,,,-4.364,39.205,92.974,
2013,A+,Taiwan,TWN,,,,,,,,,-3.164,38.895,93.711,
2014,A+,Taiwan,TWN,,,,,,,,,-2.958,37.488,94.83,
2015,A+,Taiwan,TWN,,,,,,,,,-1.78,35.941,94.54,
2016,AA-,Taiwan,TWN,,,,,,,,,-2.082,35.364,95.857,
2017,AA-,Taiwan,TWN,,,,,,,,,-1.977,34.458,96.453,
2018,AA-,Taiwan,TWN,,,,,,,,,-1.757,33.831,97.755,
2019,AA-,Taiwan,TWN,,,,,,,,,-1.602,32.612,98.302,
2020,AA-,Taiwan,TWN,,,,,,,,,-2.669,31.958,98.068,
2021,AA,Taiwan,TWN,,,,,,,,,-2.308,30.086,100.0,
2022,AA,Taiwan,TWN,,,,,,,,,-1.807,29.483,102.947,
2023,AA,Taiwan,TWN,,,,,,,,,-2.263,29.044,105.513,
2024,AA,Taiwan,TWN,,,,,,,,,-1.57,26.346,107.813,
2025,AA,Taiwan,TWN,,,,,,,,,-0.548,23.42,109.679,
2023,B+,Tanzania,TZA,Tanzania,-0.319897323846817,-0.455080926418304,-0.588394701480865,-0.373498290777206,5.06952353203394,-3.74610299995179,38.212034806339,,47.804,412.773,
2024,B+,Tanzania,TZA,,,,,,,,,,49.86,425.391,
2025,B+,Tanzania,TZA,,,,,,,,,,49.585,439.442,
2012,BBB,Thailand,THA,Thailand,-0.397404074668884,0.130159914493561,0.137224212288857,-0.172369107604027,7.24279620249642,-1.23233637957653,137.67493851024,-0.498,41.93,87.596,
2013,BBB+,Thailand,THA,Thailand,-0.372668325901031,0.16293603181839,0.130639657378197,-0.139277547597885,2.68749556320556,-2.10153458942232,132.462274174269,0.127,42.19,89.511,
2014,BBB+,Thailand,THA,Thailand,-0.480822622776031,0.256995350122452,0.174806475639343,-0.220402136445045,0.984468863619426,2.8582840987004,130.905495444398,-0.605,43.334,91.207,
2015,BBB+,Thailand,THA,Thailand,-0.555973410606384,0.238737538456917,0.195901736617088,-0.188114643096924,3.13404724911635,6.91581517168622,124.839662152526,0.411,42.559,90.388,
2016,BBB+,Thailand,THA,Thailand,-0.451746016740799,0.22570513188839,0.0528686940670013,-0.0282307099550962,3.43515771692182,10.5083543932086,120.57522728913,0.607,41.745,90.556,
2017,BBB+,Thailand,THA,Thailand,-0.446126043796539,0.257845818996429,0.0076168579980731,0.013869789429009,4.1776810321001,9.6310301918214,120.891427433638,-0.393,41.777,91.158,
2018,BBB+,Thailand,THA,Thailand,-0.458226591348648,0.254539996385574,-0.0440966561436653,-0.00403118878602982,4.22287028746071,5.61986314598972,120.841864730984,,41.941,92.13,
2019,BBB+,Thailand,THA,Thailand,-0.47199535369873,0.260609537363052,-0.0219450928270817,0.0887417942285538,2.11455779628278,7.04854832033553,109.689514715166,0.288,41.063,92.78,
2020,BBB+,Thailand,THA,Thailand,-0.483811765909195,0.201812535524368,0.0636607557535172,0.111505389213562,-6.05003846851622,4.14262484721343,97.8007432465178,-3.562,49.42,91.995,
2021,BBB+,Thailand,THA,Thailand,-0.478870928287506,0.220056802034378,0.0835350751876831,0.0937988311052322,1.55216608426647,-2.14122151453674,117.252944620852,-5.547,58.35,93.128,
2022,BBB+,Thailand,THA,Thailand,-0.452444344758987,0.127444162964821,0.165019407868385,0.0657474175095558,2.58037874709827,-3.42898859482118,132.858712082871,-4.054,60.547,98.786,
2023,BBB+,Thailand,THA,Thailand,-0.489050775766373,0.171705812215805,0.158257782459259,0.244872748851776,2.01775095328327,1.64355768679365,128.824114152375,-1.665,62.321,100.0,
2024,BBB+,Thailand,THA,,,,,,,,,-1.049,63.201,100.398,
2025,BBB+,Thailand,THA,,,,,,,,,-2.406,64.935,100.551,
2012,BB+,Tunisia,TUN,Tunisia,-0.0336579568684101,-0.0522028878331184,-0.242597430944443,-0.163849368691444,4.21667711535632,-7.86572520912914,101.550723929668,-5.648,49.04,86.898,96.3812320770799
2013,BB-,Tunisia,TUN,Tunisia,-0.0415828749537468,-0.0587426014244556,-0.285445630550385,-0.178838014602661,2.42993096446429,-7.9667784790268,98.9549566862038,-6.131,45.628,91.518,93.5452257601587
2014,BB-,Tunisia,TUN,Tunisia,-0.0190627872943878,-0.0663211718201637,-0.339506477117538,-0.0688236951828003,3.09032803070775,-8.87794509825976,96.1071038558701,-4.129,50.733,95.751,93.4799352617389
2015,BB-,Tunisia,TUN,Tunisia,-0.0771782845258713,-0.102187946438789,-0.388389468193054,-0.0464702546596527,0.967834205635981,-8.57094815049073,87.2485306596052,-5.071,52.401,100.0,97.4927410695798
2016,BB-,Tunisia,TUN,Tunisia,-0.163240566849709,-0.206498697400093,-0.453965753316879,0.0215999912470579,1.117231963992,-8.52887305480806,87.0926643641466,-6.146,58.908,103.629,92.4990459828493
2017,B+,Tunisia,TUN,Tunisia,-0.159596651792526,-0.0507351271808147,-0.36254346370697,0.0937891378998756,2.25261437620587,-10.0143611259515,95.8091979825804,-6.211,67.099,109.131,84.4025877552532
2018,B+,Tunisia,TUN,Tunisia,-0.114437341690063,-0.00653538247570395,-0.494956314563751,0.0533135384321213,2.60696965356362,-10.7946228980082,103.871824260635,-5.229,72.908,117.106,79.2246301305862
2019,B+,Tunisia,TUN,Tunisia,-0.139625027775764,-0.0353735610842705,-0.385123878717422,0.0871418714523315,1.55009304966742,-8.04912453318916,102.332614725789,-4.855,67.297,124.977,78.38398057757
2020,B,Tunisia,TUN,Tunisia,-0.115354247391224,-0.186425104737282,-0.303489238023758,0.141534477472305,-8.97512622934723,-6.01234016088557,84.3333297071767,-8.28,77.708,132.02,85.1991410745027
2021,B-,Tunisia,TUN,Tunisia,-0.262329339981079,-0.207107126712799,-0.4002965092659,0.0663029253482819,4.73603648206102,-5.88456562547467,93.6334140664079,-7.203,79.728,139.554,85.8403008919812
2022,CCC+,Tunisia,TUN,Tunisia,-0.299796938896179,-0.262752622365952,-0.414175897836685,-0.112762130796909,2.75228761004381,-8.83429553808937,116.095794384146,-7.757,82.985,151.148,86.4666433199517
2023,CCC-,Tunisia,TUN,Tunisia,-0.341899782419205,-0.300515085458755,-0.6191326379776,-0.138983190059662,0.184015548469745,-2.30371483601793,112.128858013354,-6.8,84.013,165.24,88.5675422976054
2024,CCC+,Tunisia,TUN,,,,,,,,,-5.118,83.389,176.818,93.2123136443989
2025,CCC+,Tunisia,TUN,,,,,,,,,-4.778,80.623,187.259,96.6675559765808
2012,BBB-,Türkiye,TUR,Turkiye,0.161344781517982,0.432250022888184,0.450981587171555,-0.0366085544228554,4.80762696633448,-4.72096418758118,53.3277612968607,-2.034,32.053,206.835,
2013,BBB-,Türkiye,TUR,Turkiye,0.0915075615048409,0.398709654808044,0.463030308485031,-0.00469276774674654,8.48825689298511,-5.12686124176872,53.0683530043043,-2.317,30.752,222.333,
2014,BBB-,Türkiye,TUR,Turkiye,-0.134328410029411,0.392252773046494,0.432501822710037,-0.0760362073779106,4.60079447270559,-3.40746259930754,54.30677404128,-1.591,28.175,242.02,
2015,BBB-,Türkiye,TUR,Turkiye,-0.161549240350723,0.199524775147438,0.273797631263733,-0.23225000500679,5.80557386628684,-2.46735825450658,51.8749252596832,-1.133,27.127,260.585,
2016,BBB-,Türkiye,TUR,Turkiye,-0.199177414178848,-0.00650703674182296,0.193467319011688,-0.341492354869843,3.32366508200445,-2.54553759448629,48.870183807987,-1.968,27.71,280.846,
2017,BB+,Türkiye,TUR,Turkiye,-0.208805039525032,0.0138382893055677,0.0434691049158573,-0.317272514104843,7.82585730002594,-4.06829916731119,56.1356585158689,-2.882,27.62,312.144,
2018,BB,Türkiye,TUR,Turkiye,-0.35130301117897,-0.0684682950377464,0.01624720916152,-0.390099376440048,3.46815306092219,-1.85233343060557,62.8251323851165,-4.458,29.504,363.125,
2019,BB-,Türkiye,TUR,Turkiye,-0.325921058654785,-0.0204638708382845,-0.0204177498817444,-0.346833646297455,1.30162365464503,1.9351600379275,62.5784589326239,-5.919,31.77,418.236,
2020,BB-,Türkiye,TUR,Turkiye,-0.36175400018692,-0.15879775583744,-0.0247927252203226,-0.418659001588821,1.80306247087255,-4.22230197946184,60.389853117297,-3.832,38.731,469.591,
