Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
02/04/1972,0.8726116452875,0.982795316982952,0.991093810590019,-1.82884809411144,-0.716495204136512,-0.843364882740232
02/11/1972,0.773140231481335,0.821736039996703,0.898097514103169,-1.88069239106497,-0.717791833231457,-0.828803243014834
02/18/1972,0.68051620377778,0.697231918314278,0.811036162747847,-1.93068469551973,-0.713561031709266,-0.813493775760994
02/25/1972,0.597739112506672,0.611241076512983,0.732859723817354,-1.97824001444468,-0.703811255146593,-0.797422578946568
03/03/1972,0.52624220687449,0.560633673943183,0.665009347978166,-2.02288929192763,-0.688664154509215,-0.780595519028983
03/10/1972,0.466090506709115,0.539815292178989,0.60755708957213,-2.06429910819615,-0.66830666744338,-0.763037088223184
03/17/1972,0.415158758818149,0.539637707965186,0.558392048790254,-2.10223499727499,-0.642999569741971,-0.744790800712543
03/24/1972,0.370342144456913,0.548343235155927,0.514415768273894,-2.13656157290114,-0.613093106707523,-0.725919263944846
03/31/1972,0.327522039243173,0.551716851164593,0.47158986634022,-2.16729407282959,-0.579039870357974,-0.706499557129034
04/07/1972,0.283532328876768,0.536771328496748,0.426763336401849,-2.19454015196382,-0.541319697729654,-0.686614181640146
04/14/1972,0.237697498810108,0.496778972264035,0.379285384491066,-2.21854177117259,-0.500487454822107,-0.666367272963568
04/21/1972,0.189302322622712,0.427219970160262,0.328478902057927,-2.23965644572935,-0.457118853599799,-0.645850060360337
04/28/1972,0.141358270838808,0.336246158338114,0.277329463522352,-2.25833937699194,-0.411781613627696,-0.625152267310187
05/05/1972,0.096548682422621,0.234328525677015,0.228769335359449,-2.27522192529649,-0.364969134606524,-0.604357675001657
05/12/1972,0.0592204377123379,0.137690013810618,0.186939689889387,-2.29083788084648,-0.317243720824396,-0.583541412779198
05/19/1972,0.0332719405781709,0.0622941888534157,0.156307283535203,-2.30597880766942,-0.269018538502326,-0.562769864411575
05/26/1972,0.0229884968792516,0.0235007974698971,0.141334030208772,-2.32132717403096,-0.220672946807505,-0.542102844202766
06/02/1972,0.0303841941557383,0.0294163202243353,0.144437665261523,-2.33759479631935,-0.172573317334029,-0.521594229724242
06/09/1972,0.056035689028966,0.0834123415708202,0.1664104688212,-2.35536959919254,-0.124938805402675,-0.50129372231651
06/16/1972,0.0972113478688049,0.17931135393635,0.204783190404547,-2.37515945596113,-0.077987558355174,-0.481249165332615
06/23/1972,0.149379321997099,0.305066037325052,0.255244807926284,-2.39737944222982,-0.0318974529050046,-0.461506893286988
06/30/1972,0.205405379214997,0.442277491045416,0.310826991098397,-2.42231784419177,0.0132287900064431,-0.442112168532265
07/07/1972,0.257371627492657,0.569807418954796,0.363729240120808,-2.45013300767756,0.0573218149866914,-0.423111328111135
07/14/1972,0.298490966882428,0.668634899775991,0.407202288318978,-2.48085151148633,0.100325682887232,-0.404552365333218
07/21/1972,0.322954731490138,0.72235556022327,0.4353799351182,-2.51435019061026,0.142237731897413,-0.38647308842647
07/28/1972,0.326329372457941,0.719406215977696,0.443653394908271,-2.55035750635162,0.183111125474344,-0.368909745746503
08/04/1972,0.307937995810055,0.655891223092846,0.431212518078844,-2.58843994703397,0.223013729148438,-0.351890548280366
08/11/1972,0.2692913161241,0.536772858345031,0.39887431262482,-2.62794225272118,0.262066965574265,-0.33543215938163
08/18/1972,0.214748597589311,0.374755810251296,0.351052054221466,-2.66822790077127,0.30040475170967,-0.319538893561869
08/25/1972,0.149801584949917,0.188638672342213,0.292758734609058,-2.70845338506337,0.338154661470917,-0.304200934523684
09/01/1972,0.0814384137362733,0.00168171733195828,0.230679178572085,-2.7477698102173,0.375433259313009,-0.289391651887287
09/08/1972,0.0168318109204199,-0.162215951762816,0.171516612042714,-2.78531329182855,0.412490681465486,-0.275067548806433
09/15/1972,-0.0393462788979455,-0.287147021016368,0.119720440138673,-2.82032410911819,0.449403755276298,-0.261166356044063
09/22/1972,-0.0842771664715313,-0.365502287235975,0.0778476120770073,-2.85221239472229,0.486454512794446,-0.247605913743654
09/29/1972,-0.117327562897377,-0.398546848671686,0.0464308366722788,-2.8805936944094,0.523921787838332,-0.234288213615562
10/06/1972,-0.140351817972755,-0.396098805986551,0.0237241181636724,-2.90532102351269,0.562054046505367,-0.221107116051812
10/13/1972,-0.157042236088525,-0.372176680541374,0.00618103135125555,-2.92649706384633,0.601294088415779,-0.20793022778111
10/20/1972,-0.169959706416909,-0.339853986145185,-0.00846218009208345,-2.94442797106793,0.641971042304399,-0.194639045232238
10/27/1972,-0.182760459979485,-0.311968364180701,-0.0235708420109782,-2.95958885600982,0.684526729403319,-0.181113348630325
11/03/1972,-0.197718844601537,-0.298418043623674,-0.0410181169559265,-2.97247950418273,0.729383352604163,-0.16723763936031
11/10/1972,-0.215379376749258,-0.304593068289141,-0.0611674232839593,-2.98379513986533,0.776972201747402,-0.152904925144062
11/17/1972,-0.235336777459012,-0.335092437626782,-0.0830621846834267,-2.99401915502256,0.827678297784416,-0.13801750241334
11/24/1972,-0.256251687084606,-0.389932569701593,-0.105110216217858,-3.00364135724991,0.881763273790148,-0.122485276240654
12/01/1972,-0.273761260859692,-0.462012447802572,-0.122834204107205,-3.013025662244,0.939563685885695,-0.106226381483012
12/08/1972,-0.283572126054951,-0.540945026373923,-0.131876348213122,-3.0224389257178,1.00121252923444,-0.0891656991901124
12/15/1972,-0.280794109252205,-0.612762258582781,-0.127407148272226,-3.03204635712388,1.06673852376802,-0.0712332187679017
12/22/1972,-0.259066788212768,-0.65930607680372,-0.103324336613502,-3.04193237322216,1.13612607397328,-0.0523643311134135
12/29/1972,-0.213521859696546,-0.664532116020791,-0.0550003621539063,-3.05211070128194,1.20915368642019,-0.0325012640494509
01/05/1973,-0.140806326985181,-0.616169392268355,0.0206532165566041,-3.06254995584157,1.28550157494617,-0.0115850917477707
01/12/1973,-0.0389688978309184,-0.506146041364688,0.125259088857962,-3.07317232788042,1.36476749988572,0.0104357061499697
01/19/1973,0.0900507762940804,-0.334564949353686,0.256691830771447,-3.08385431510864,1.44634570673244,0.0336003983018554
01/26/1973,0.241853196777864,-0.108316393453656,0.410333746056082,-3.09445066582834,1.52962802809584,0.0579427007792066
02/02/1973,0.409916401116087,0.157899925263548,0.579582781644327,-3.10463079582938,1.61387578652411,0.0834820664886449
02/09/1973,0.584297445940996,0.44149749595196,0.754410905315335,-3.11431077487927,1.6983533430047,0.110215250868694
02/16/1973,0.753660556475005,0.714396660515952,0.92376755206949,-3.12291386455955,1.78214775697163,0.138113182010069
02/23/1973,0.908448771199279,0.951869922326942,1.07808349913777,-3.13013165316321,1.86467269785145,0.167115426287356
03/02/1973,1.03952524546415,1.13205073462099,1.20844425573424,-3.13554609287383,1.9451633885544,0.19712383858499
03/09/1973,1.1416075240907,1.2442141145153,1.30957493163735,-3.13882069704901,2.02316041394655,0.228001917598515
03/16/1973,1.21204071292031,1.28774158856461,1.37891218317021,-3.1396747557239,2.09814144058957,0.259570417569746
03/23/1973,1.25386451802948,1.27561237478796,1.41943321844263,-3.13789095391117,2.1697399552073,0.291607543295872
03/30/1973,1.27079418537916,1.22506455711214,1.43493519269418,-3.13330767440467,2.23750404367051,0.323857537981968
04/06/1973,1.26729736326707,1.15316831650938,1.42997862338004,-3.12581993303174,2.30111276930571,0.356055028390973
04/13/1973,1.25049700452419,1.07868277721733,1.41179691593405,-3.11529681371867,2.36015765951984,0.387881929115147
04/20/1973,1.22544519447676,1.0105594090851,1.38564165896146,-3.10158636698448,2.41425949156904,0.419075828983705
04/27/1973,1.19747974301116,0.953015773721974,1.35691647809276,-3.08447925569251,2.46320529857108,0.449386997400801
05/04/1973,1.1696913541095,0.902742233109868,1.32887567334053,-3.06342591140993,2.50664366759384,0.478602238625752
05/11/1973,1.14549218801383,0.856256837782027,1.30499833654944,-3.03819114457674,2.5444125554711,0.506553372185178
05/18/1973,1.12697502439743,0.808099166676718,1.28741900382804,-3.00777462802211,2.57643843167389,0.533116670762611
05/25/1973,1.11645451437616,0.757950101266214,1.27837926937286,-2.97150449989135,2.60280814172521,0.558208241002837
06/01/1973,1.11672053727611,0.71081729756172,1.28051693015743,-2.92856393415903,2.62376063831179,0.581782935005817
06/08/1973,1.13101373358859,0.67610309820179,1.29684235002879,-2.87825018559153,2.63967665232009,0.603827901381375
06/15/1973,1.16135447993299,0.663797285981403,1.32903214730084,-2.81998028712863,2.65115914387394,0.624357090382959
06/22/1973,1.21012337517014,0.683007607643657,1.37915286897537,-2.75334375331593,2.65878894574068,0.643408059536096
06/29/1973,1.27922873665478,0.740509270385306,1.44865090656293,-2.67810825498468,2.66332640920404,0.66103263706234
07/06/1973,1.3678107523544,0.83569992923379,1.53642456826801,-2.5942011022095,2.66535347542143,0.677291892565887
07/13/1973,1.47458889212256,0.967444979439778,1.6406986234948,-2.5017946853119,2.66578456497014,0.692258438978155
07/20/1973,1.59491680437166,1.12790063426882,1.756981661185,-2.40129692032487,2.66486593405002,0.706015776601382
07/27/1973,1.72464565225398,1.31167887885247,1.88088042796949,-2.29330997769739,2.66334832139559,0.718648436681199
08/03/1973,1.85661902290679,1.50740934392167,2.0054172715515,-2.17839454907854,2.66147405446514,0.730249514748657
08/10/1973,1.9854252102949,1.70297185121189,2.1255517656473,-2.05797487169116,2.65964466807661,0.740916117811558
08/17/1973,2.10560046219977,1.88448668314308,2.23590581153004,-1.93268520509848,2.65809520064117,0.750747283676153
08/24/1973,2.21207405176154,2.03934633512683,2.33193316082183,-1.80415739561814,2.65714612722417,0.759843042343581
08/31/1973,2.29965684151423,2.15510730507164,2.40888132507229,-1.67404944049846,2.65710560087928,0.768302715881542
09/07/1973,2.36363582091058,2.22293208255094,2.46247537745751,-1.54431103141105,2.65826721985087,0.776222501270809
09/14/1973,2.40162485825832,2.24071101440756,2.49073699973949,-1.41715862164942,2.66096001998877,0.783694208716495
09/21/1973,2.414316854868,2.20936975351723,2.49452922678262,-1.29484711858211,2.66545477776079,0.790801954070506
09/28/1973,2.40329389502462,2.13007025629808,2.47559896317342,-1.17967686188371,2.67191871997465,0.797619274943905
10/05/1973,2.37080147072947,2.00283489476977,2.43630012027366,-1.0736831280808,2.6804356126507,0.804208905351771
10/12/1973,2.32518227718755,1.84109121449869,2.38470984625054,-0.978806935226966,2.69100040502454,0.810621996642779
10/19/1973,2.2719859835169,1.6592445356656,2.32639633476796,-0.896286800108987,2.70334363083342,0.816889809557391
10/26/1973,2.22033082781045,1.48849324028995,2.27008970726883,-0.826803849889599,2.71738050956239,0.823028183335843
11/02/1973,2.17587021532144,1.36046095013409,2.22153113068414,-0.770393342457561,2.73260039701809,0.829034982235227
11/09/1973,2.14251291875981,1.30495998976517,2.18437862286884,-0.726705793972063,2.74864858024718,0.834886905798745
11/16/1973,2.1205163948592,1.33607947724257,2.15924270435409,-0.694455040931926,2.76495775858263,0.840540868281766
11/23/1973,2.103387082368,1.43885568730325,2.13981031634872,-0.672592008535741,2.78118462801773,0.845933626432194
11/30/1973,2.08217957560767,1.57699998869236,2.11747001436732,-0.65978760964131,2.79691134874683,0.850981489931853
12/07/1973,2.04470149427206,1.70000149370453,2.08026927699938,-0.654793652176299,2.81195586851737,0.855581691268352
12/14/1973,1.98203450089912,1.76147638479825,2.01938577132718,-0.656476767416828,2.82620854074419,0.859612201730818
12/21/1973,1.88755307512264,1.73249127377108,1.92815586083304,-0.663882004757404,2.83971581744699,0.862933237026253
12/28/1973,1.75959957194206,1.60764003201139,1.80464412505377,-0.676207512614652,2.8527150102071,0.865394127998928
01/04/1974,1.59914077490033,1.39906147716787,1.64958361212076,-0.692659598001853,2.86535499837349,0.866835768488705
01/11/1974,1.41697658321977,1.13838294332807,1.47315811215328,-0.712683566952133,2.878112386985,0.86708527737228
01/18/1974,1.22221026530832,0.850721625432433,1.28422173595028,-0.735440124258914,2.89120569449209,0.865988472183747
01/25/1974,1.02692629850517,0.558691772474871,1.09464680894507,-0.760095481693086,2.90492690996072,0.863397661603557
02/01/1974,0.844118063546083,0.281221652141132,0.917356476525517,-0.785459915283758,2.91942104139223,0.859182282587505
02/08/1974,0.684916498984745,0.0345016287540453,0.763442693010133,-0.810339351612395,2.93483142108871,0.853239476661894
02/15/1974,0.559179264823711,-0.16450721062694,0.643133792457634,-0.833105630584623,2.9510684115051,0.845497862647544
02/22/1974,0.475379090263793,-0.298169604145927,0.56485808241979,-0.852370661634907,2.96815982928912,0.835921363314531
03/01/1974,0.438921170642733,-0.355511622536711,0.534039007414135,-0.866665717489214,2.98595055976121,0.824515117162851
03/08/1974,0.453306740039585,-0.334277168031905,0.554050640200943,-0.874774841612086,3.00428763980847,0.811325902880933
03/15/1974,0.520793644698475,-0.241774776821936,0.626829597786298,-0.875710633644905,3.02296576900779,0.796445337126883
03/22/1974,0.640499306981843,-0.0943579106712977,0.751115998559935,-0.868812230844199,3.04175168029465,0.780011473891935
03/29/1974,0.809677500463623,0.0924873023866163,0.923709450200114,-0.853747932033718,3.06037575166295,0.762201175814113
04/05/1974,1.02426410121226,0.30986320937634,1.14023482755048,-0.830469765317815,3.07858084495468,0.743212065174682
04/12/1974,1.27996272716451,0.558431128036258,1.39608792450431,-0.799351786264722,3.09604253776549,0.723296862523211
04/19/1974,1.57033638885388,0.839758295388326,1.68497998073974,-0.760911324989225,3.11250163888514,0.70268568035457
04/26/1974,1.88960898119479,1.15725353154127,2.00145528130449,-0.71585482633284,3.12771487076807,0.681613785176739
05/03/1974,2.23043137625548,1.5072168758029,2.33858575930666,-0.664669328635878,3.14148893429662,0.660307836434367
05/10/1974,2.58735492290575,1.88637766613965,2.69190013408302,-0.608394677487486,3.15363411857225,0.638978928149322
05/17/1974,2.95289650776139,2.28788880697217,3.05428510015782,-0.547272059145256,3.1640095795485,0.617820628904804
05/24/1974,3.31774333122278,2.70615556100396,3.41704191711568,-0.482050305474496,3.17251160040386,0.597011659562397
05/31/1974,3.67503296768686,3.14298721321564,3.77365669416116,-0.413382168568018,3.17892665922217,0.576714741820656
06/07/1974,4.01644533804858,3.59417417131967,4.11575261390284,-0.342053866562336,3.18322303868947,0.557078610361936
06/14/1974,4.33185539232426,4.04342240537185,4.43304033895429,-0.268908116493814,3.18509854071943,0.538240629860237
06/21/1974,4.61233832250934,4.46481597280133,4.71608149140307,-0.194905563081348,3.18435588777935,0.520324752186353
06/28/1974,4.84661354553713,4.82028022846601,4.95297094810439,-0.120990744225645,3.18054935775345,0.503440656113968
07/05/1974,5.02417641986086,5.07246190030106,5.13251092383101,-0.0479504801885358,3.173264836331,0.487690125565925
07/12/1974,5.13937017349566,5.19848356565202,5.24814270888784,0.0232226597119712,3.16189953818072,0.473159326459184
07/19/1974,5.19084308763864,5.19625435703836,5.29791775102802,0.0921268790308952,3.14584776865182,0.459899290600575
07/26/1974,5.18360603624018,5.0877000409625,5.28639114356938,0.158537534440212,3.12450147109773,0.447942278276883
08/02/1974,5.12752238287455,4.90847471906302,5.22318919805036,0.222677328908356,3.0974449879465,0.437285075735594
08/09/1974,5.03104148676039,4.69462039768848,5.11684095759422,0.284632997975459,3.06418522805984,0.42787933679253
08/16/1974,4.90873694453972,4.48710216079731,4.98217218382695,0.345530462255048,3.02453140419495,0.419630224518496
08/23/1974,4.76867323884208,4.30963337291497,4.82782083026806,0.405657790689098,2.97829063992223,0.412391102391423
08/30/1974,4.62012895292891,4.17838173607063,4.66369336734462,0.465292194690834,2.92541914333794,0.40595779773365
09/06/1974,4.46652319792396,4.08966119935771,4.49397208533989,0.524275822564284,2.86603252478343,0.400070423217144
09/13/1974,4.31002540902778,4.02672953642631,4.32164276909049,0.581941019313279,2.80034499193756,0.394409533905668
09/20/1974,4.15087307951082,3.96180906925594,4.147579986615,0.637192921834333,2.72880190748849,0.388598369577802
09/27/1974,3.98448459220424,3.85627983416319,3.96776740905485,0.688582636504635,2.65198420717095,0.382221557558971
10/04/1974,3.81099115807945,3.68622019238439,3.78265785216981,0.734498826773376,2.57054540671495,0.374847316187652
10/11/1974,3.62990395272119,3.4424806405124,3.59174091003511,0.773100908033105,2.48538177012362,0.365982702133408
10/18/1974,3.44929238331497,3.14858351122849,3.40294069143031,0.803021343828059,2.397080294094,0.355214433535305
10/25/1974,3.27749418747774,2.84283778306766,3.22425709766228,0.823051094145403,2.30632315369873,0.342152270997178
11/01/1974,3.12175635089393,2.56884930868217,3.06282160368847,0.832486655232659,2.21350492739201,0.326463881218533
11/08/1974,2.98918086142511,2.36493116594489,2.92540401858239,0.830935796744196,2.11894482307204,0.307898257917866
11/15/1974,2.88184933110603,2.24760831795325,2.81425395950547,0.818689527597333,2.02273069416377,0.286289795167036
11/22/1974,2.79570440312665,2.20881138666818,2.72555608519483,0.795776111490576,1.92487300417064,0.261559059973988
11/29/1974,2.72654540057437,2.23007759052282,2.65541723480459,0.762458474546085,1.82534270150268,0.23371961341174
12/06/1974,2.66510184677191,2.28005972552515,2.59492710111645,0.718932491077642,1.72408504313892,0.202871022235474
12/13/1974,2.60197355147535,2.32777769035815,2.53502635865277,0.665343624712709,1.62096242738319,0.16919674751934
12/20/1974,2.5302085822419,2.34871994035076,2.46894874926931,0.601673116059238,1.51604928569366,0.132959979785073
12/27/1974,2.44118661405902,2.31779777438991,2.38815531731293,0.527915242303146,1.40943782568129,0.0944839601771832
01/03/1975,2.33192446846656,2.2237618654678,2.28943576455363,0.444211660456753,1.30136800604975,0.0541083158041048
01/10/1975,2.20106059729458,2.0617715692542,2.17111397957247,0.350679777327145,1.19208660708313,0.0122505249544326
01/17/1975,2.05293193573221,1.84284691525135,2.03705679608199,0.247828973579037,1.08199442420376,-0.030730661647076
01/24/1975,1.89361415810852,1.58841040075402,1.89296739575408,0.136393040051423,0.971378475530938,-0.0744952261908567
01/31/1975,1.72909652469213,1.32493400239868,1.74478059339485,0.0174276256771694,0.860506909629964,-0.118741083920783
02/07/1975,1.56539950159228,1.07701379713936,1.59813704137195,-0.10760145737525,0.749607650439016,-0.163213016637901
02/14/1975,1.40914740542754,0.864896854392561,1.46025143662189,-0.237217029546417,0.638833138003722,-0.207701291004587
02/21/1975,1.26224611636355,0.69306523601697,1.3329428737356,-0.369663662019297,0.528492852436249,-0.252032346606922
02/28/1975,1.12582175854982,0.557648483076275,1.21747922979863,-0.503140417142303,0.418757605787982,-0.296062968850148
03/07/1975,1.00044000131162,0.452095630710633,1.11404604325594,-0.63574291803691,0.309965803619042,-0.339671940042991
03/14/1975,0.884829800091873,0.367749606432809,1.0208551398747,-0.765669695421027,0.202454646588573,-0.382749194676726
03/21/1975,0.77755103675509,0.298242326045832,0.935606001839982,-0.891210567962276,0.0966438190320757,-0.425190902422945
03/28/1975,0.675782014767261,0.237358243846688,0.854395583640985,-1.01085223309991,-0.00694590861168886,-0.466891505564869
04/04/1975,0.577002272494364,0.179679192033713,0.773666118556906,-1.12330202339679,-0.107782779461959,-0.507754198223293
04/11/1975,0.480189285773403,0.11816375289637,0.691303117082083,-1.22771213385597,-0.205284774503558,-0.547658275137332
04/18/1975,0.384915870150641,0.0464232445013681,0.606287824953738,-1.32346861268427,-0.298914418202225,-0.586530536125506
04/25/1975,0.291030982659245,-0.0409485372110069,0.518307496716751,-1.41036850522886,-0.388168002551634,-0.62430265876266
05/02/1975,0.201166179549089,-0.140432005356998,0.430255881587175,-1.48834634750616,-0.472625267267444,-0.660931248690941
05/09/1975,0.117063749301649,-0.245871969353299,0.344538877742959,-1.55787798229182,-0.551881061712888,-0.696393534598933
05/16/1975,0.0410164412032728,-0.345454340122517,0.264759845341917,-1.61935223427635,-0.625689196800916,-0.730682071085877
05/23/1975,-0.0256683544094563,-0.430165255597324,0.193287689197135,-1.67350610087879,-0.693791912297178,-0.763797118092204
05/30/1975,-0.0798051726750415,-0.489678179696829,0.13446108287118,-1.72119216139482,-0.756048010549601,-0.795741361285344
06/06/1975,-0.120950051172091,-0.522249961310255,0.0895903943269049,-1.7633025121209,-0.812356599434358,-0.826512724958188
06/13/1975,-0.149319683487831,-0.531657241293155,0.0591083874564808,-1.8007780708102,-0.862749367247098,-0.856097700832107
06/20/1975,-0.166474991899825,-0.525872663576647,0.0418093406224134,-1.8345456101455,-0.907356906910621,-0.884467615158007
06/27/1975,-0.174194649329175,-0.512704366631586,0.0356887198308199,-1.86529011254176,-0.946344318899486,-0.91157667771419
07/04/1975,-0.174933554111268,-0.499772022338186,0.0378789129752045,-1.89346818549041,-0.980006390549674,-0.937366671670603
07/11/1975,-0.171438077775316,-0.493827594871375,0.0449424071705089,-1.91945339285011,-1.00882814317416,-0.961755516856525
07/18/1975,-0.165787042452795,-0.497634578867222,0.0541831294481445,-1.94323523765343,-1.03333072350165,-0.984683162653091
07/25/1975,-0.15811928382529,-0.509828798089963,0.0647591691642976,-1.96456183283744,-1.05409743525976,-1.00608786656168
08/01/1975,-0.148382480302538,-0.52758379894595,0.0762143472747394,-1.98282464522208,-1.07180532588956,-1.02592661645168
08/08/1975,-0.135585878703687,-0.546270292825318,0.0892434192440992,-1.99763468172895,-1.08713508499764,-1.04418054642999
08/15/1975,-0.119510640356923,-0.560578915260931,0.103989692277215,-2.00795051727221,-1.10085179556339,-1.06085721591342
08/22/1975,-0.0988520810039443,-0.564481275800424,0.121756346300578,-2.01335996550691,-1.11359175139805,-1.075991989621
08/29/1975,-0.0734706734107325,-0.553490733476926,0.142813635730826,-2.01355713903403,-1.12593764737291,-1.08965076666145
09/05/1975,-0.04424606018824,-0.527581385367344,0.166560573898886,-2.00866723094142,-1.13844707195881,-1.10192699603738
09/12/1975,-0.0117616179118705,-0.488007503861639,0.192680844059443,-1.99924391147698,-1.15152383414993,-1.11294115439226
09/19/1975,0.0227058840852393,-0.439350217530779,0.220078484007733,-1.98616923125957,-1.16548133994801,-1.1228379875348
09/26/1975,0.0564867127528661,-0.389284973181828,0.246312051374765,-1.97063837593022,-1.18059855626328,-1.13177695502364
10/03/1975,0.0881883516215289,-0.343279183669131,0.27029133178821,-1.95406742303267,-1.19709318194276,-1.13991765600267
10/10/1975,0.114239237978925,-0.306790508397761,0.288592023524174,-1.93803295728315,-1.21508517431944,-1.14744279383366
10/17/1975,0.133637486262529,-0.280425803442077,0.300498781437969,-1.9238082511955,-1.23469540296874,-1.15450003975441
10/24/1975,0.145400170391865,-0.262399147422258,0.30516447688862,-1.9124101486276,-1.25591260165863,-1.16122118932374
10/31/1975,0.148723265692966,-0.250763360714378,0.302005396135232,-1.9044016308137,-1.27872293753097,-1.16771373082588
11/07/1975,0.142211656246443,-0.245648550658537,0.289682829692851,-1.90005281997761,-1.30304095914021,-1.17405270591034
11/14/1975,0.125394348548273,-0.2471228732074,0.267970699384859,-1.89883416573461,-1.32881675660234,-1.18027934841545
11/21/1975,0.0977629336662337,-0.257073484476337,0.236353071964018,-1.90040968951995,-1.35582588208464,-1.18640347037181
11/28/1975,0.0590049756407549,-0.278446957050801,0.194566605645923,-1.9041547225245,-1.3839399721385,-1.19240263377349
12/05/1975,0.00921552606491617,-0.313489971704232,0.14281634533028,-1.90962800197739,-1.412955788171,-1.19822419252736
12/12/1975,-0.0500659163089202,-0.362591425661686,0.0827012007362737,-1.9165374312509,-1.44263663917883,-1.20378828950675
12/19/1975,-0.116755728796571,-0.42456628551226,0.0162600607436894,-1.92474348342399,-1.47264156393502,-1.20898801344211
12/26/1975,-0.188965766137591,-0.498834157710914,-0.0545421158710546,-1.93437994235223,-1.50260720844103,-1.21369459232649
01/02/1976,-0.264090679291201,-0.582788276751921,-0.127228441638818,-1.94567487840388,-1.53204364695891,-1.2177656803178
01/09/1976,-0.338947966229023,-0.672106341828132,-0.198794044754704,-1.95884952652054,-1.56039369662366,-1.22104584613151
01/16/1976,-0.410293326340055,-0.760368057932371,-0.266430150139574,-1.97405909158513,-1.58705400848785,-1.22336106389054
01/23/1976,-0.476276972237971,-0.841721336388225,-0.32867175113361,-1.99125462236235,-1.6114038006231,-1.22455508583285
01/30/1976,-0.535470099055507,-0.910739842608115,-0.384426722804148,-2.01017386500867,-1.63289382068989,-1.22447331630161
02/06/1976,-0.587248734150696,-0.963577349551181,-0.433336130972058,-2.03035077051369,-1.65101567933148,-1.22297593943263
02/13/1976,-0.630791820426699,-0.997634367335894,-0.47478520242285,-2.05114712543436,-1.66536925556396,-1.21995017111962
02/20/1976,-0.667227387135171,-1.01681053789688,-0.509746828803719,-2.0720008061984,-1.67567603180761,-1.21531467756982
02/27/1976,-0.696820584828755,-1.02428984330027,-0.538367111642976,-2.0923512461748,-1.68180239441411,-1.209024636359
03/05/1976,-0.719838018079186,-1.02353550357743,-0.560706121559258,-2.1118022252736,-1.6837069948416,-1.20107897239402
03/12/1976,-0.735812625586153,-1.01617292565521,-0.576143935270294,-2.13005750960914,-1.68148068592454,-1.19152107213309
03/19/1976,-0.744802411628996,-1.00338009393029,-0.584479208257464,-2.14704404951134,-1.6753540215748,-1.18044282942543
03/26/1976,-0.746169636794831,-0.983588718669233,-0.584992108173643,-2.16278575017486,-1.66556378188206,-1.16798620528419
04/02/1976,-0.7391285934577,-0.955153966448386,-0.576805157764626,-2.17744027976014,-1.65246759933729,-1.15433476004129
04/09/1976,-0.723428128370105,-0.91598301415041,-0.559743626772922,-2.19108529854632,-1.63637127011347,-1.13969149498272
04/16/1976,-0.699059361259169,-0.865436874561823,-0.533996009538788,-2.20383724253627,-1.61768193971773,-1.12431766473236
04/23/1976,-0.667405087101998,-0.804148409882394,-0.501033615946545,-2.2156212429045,-1.59673785123872,-1.10844334062452
04/30/1976,-0.630216262179838,-0.732480242113035,-0.462819096708833,-2.22613938990824,-1.57386000369378,-1.09229862521707
05/07/1976,-0.59014552132313,-0.652636823134229,-0.422191628371532,-2.2349213743453,-1.54929863192322,-1.07609719146778
05/14/1976,-0.550630573548455,-0.570269078873863,-0.382603428723073,-2.24142217086043,-1.52338135783387,-1.06002918904962
05/21/1976,-0.515287523935348,-0.492073660191143,-0.347676458159147,-2.24498487039402,-1.49627769381448,-1.04426020551787
05/28/1976,-0.487023782037333,-0.425799172330191,-0.320323272303922,-2.24511888055247,-1.46816845880209,-1.02893519756341
06/04/1976,-0.468723186766147,-0.380322721130281,-0.303358981741584,-2.24144933853295,-1.43925306241311,-1.01417905975763
06/11/1976,-0.461784200548279,-0.361434659888995,-0.298236835908152,-2.23378470776324,-1.40961498754199,-1.00010054322602
06/18/1976,-0.465698936360588,-0.370226985420122,-0.30442574527755,-2.22212956485309,-1.37953488723431,-0.986796885960834
06/25/1976,-0.480173868563982,-0.405706000440902,-0.321709393357271,-2.2066403073534,-1.34925721923816,-0.974354609410626
07/02/1976,-0.502899740453997,-0.461982407214003,-0.347853025561549,-2.18761317597009,-1.31919497705828,-0.962851613133285
07/09/1976,-0.53127924008426,-0.5321151535152,-0.380446691999216,-2.16535349363249,-1.28971384965794,-0.952360048522364
07/16/1976,-0.562602027285168,-0.609714186705295,-0.416849351429749,-2.14029831829532,-1.26147269578105,-0.942948327080729
07/23/1976,-0.594763475986719,-0.68930025060662,-0.45497008071395,-2.11277410911679,-1.23495739357877,-0.934654612298469
07/30/1976,-0.625306995100734,-0.765297089633339,-0.492483706683837,-2.08300098736521,-1.21057005293997,-0.927506688470695
08/06/1976,-0.652683049655001,-0.835137417162648,-0.527535147249171,-2.05125031553682,-1.18886867798277,-0.921506903451587
08/13/1976,-0.676206078258911,-0.896018042020946,-0.55922733163465,-2.01768047738084,-1.17019257550912,-0.916627570676777
08/20/1976,-0.695202020725213,-0.94670350185631,-0.586409411805327,-1.98247885507375,-1.15490503256112,-0.912810921409617
08/27/1976,-0.709414463450018,-0.987502374906116,-0.608439946555838,-1.94594974185385,-1.1432486095808,-0.909967524532453
09/03/1976,-0.719188428818987,-1.02029366526344,-0.625269182145954,-1.90845636908318,-1.13538821484454,-0.907973898549497
